3,1,0,93,3,0,0.9,8.9,6,8,0.363254747775479,0.299350904862381,57,58,35
3,1,0,200,2,0,1.76666666666667,5.883333333,2,12,0.382303825336533,0.1971611493885,58,160,40
3,1,0,102,3,0,0.333333333333333,0,7,7,0.220690005194955,0.179165040027515,59,65,37
3,1,0,70,3,0,13,0.583333333,9,11,0.384835480759662,0.198207575043105,60,35,35
3,1,0,79,3,0,13.2833333333333,0,7,9,0.0944881915755641,0.489135343764528,61,43,36
3,1,0,359,2,0,1.75,0.133333333,8,11,0.339147781351429,0.0982582196961695,62,327,32
3,1,0,93,2,0,1.56666666666667,0.542558111,7,7,0.306514755030561,0.295711932769134,63,56,37
3,1,0,98,3,0,4,5.733333333,6,15,0.286756320480112,0.0961005961617072,64,62,36
3,1,0,139,3,0,3.66666666666667,0.1,6,17,0.142242211354758,0.152143277811471,65,100,39
3,1,0,86,2,0,0.916666666666667,0.53782965,7,9,0.13005545212486,0.23750127569352,66,50,36
3,1,0,140,2,0,0.85,0.413812113,2,15,0.158731608751669,0.199474106301169,67,109,31
3,1,0,86,2,0,0,0.113100656,7,7,0.192955416242536,0.256921140003703,68,48,38
3,1,0,140,2,0,0.416666666666667,0.432983478,2,12,0.459966357996385,0.191912563500067,69,95,45
3,1,0,104,2,0,0.3,0.162208711,4,17,0.272197212112635,0.250337247934353,70,70,34
3,1,0,144,2,0,0,0.10367674,6,7,0.169893264793902,0.319153274587403,71,113,31
4,1,0,311,2,0,0.416666666666667,0.403489224,3,11,0.143650683303458,0.161554809562882,72,275,36
4,1,0,127,3,0,1.25,7.316666667,6,15,0.219078372692938,0.201756592624596,73,89,38
4,1,0,268,2,0,1,0.54892478,2,2,0.371898705032083,0.261855064295585,74,230,38
4,1,0,64,3,0,0.166666666666667,0,7,9,0.12812347374551,0.190454089374555,75,32,32
4,1,0,93,2,0,0.666666666666667,8.55,5,6,0.279355877197519,0.298614436094372,76,60,33
4,1,0,119,3,0,0.133333333333333,0,5,6,0.32430340008677,0.161081976334349,77,82,37
4,1,0,108,2,0,0.55,4.133333333,6,18,0.1910764815154,0.302615191281166,78,70,38
4,1,0,155,2,0,1.3,0.754195325,2,15,0.148878501438052,0.0751606057450406,79,117,38
4,1,0,133,3,0,3.85,0.783333333,1,11,0.180690425523981,0.297897462001087,80,99,34
4,1,0,107,3,0,3.25,8.916666667,5,6,0.252761149634329,0.382785565527247,81,70,37
4,1,0,104,3,0,1.28333333333333,1.5,6,18,0.0779706629982251,0.318752310025194,82,68,36
4,1,0,171,3,0,4.16666666666667,0.233333333,9,2,0.277211210375875,0.0963499536593561,83,135,36
4,1,0,119,3,0,3.05,5.666666667,6,15,0.336448469657209,0.218813006517473,84,81,38
4,1,0,141,2,0,3.23333333333333,0.957057257,4,6,0.352391461558485,0.350404036902595,85,106,35
4,1,0,203,3,0,1.98333333333333,3.566666667,8,11,0.265761722770036,0.201004944171159,86,171,32
4,1,0,293,3,0,0.666666666666667,0.366666667,9,2,0.417401769932964,0.12208980592141,87,260,33
4,1,0,108,3,0,3.25,1.833333333,7,18,0.124008231135661,0.245972152172252,88,79,29
4,1,0,20,2,0,0.416666666666667,0.954559867,6,15,0.248764901636892,0.167910858130382,89,10,10
4,1,0,133,2,0,5.16666666666667,0.816666667,4,6,0.197845624229996,0.379604544474057,90,98,35
4,1,0,121,2,0,0.833333333333333,0.232220784,6,15,0.180903352684311,0.317076599731677,91,90,31
4,1,0,107,3,0,1.75,0.15,2,11,0.296101537930101,0.19883506144022,92,72,35
5,1,0,118,3,0,0.9,12.08333333,9,19,0.486111267180942,0.229578281556757,93,77,41
5,1,0,88,3,0,0.95,11.2,6,7,0.194325133734122,0.102317204673135,94,63,25
5,1,0,86,2,0,1.05,7.783333333,6,12,0.468184905992042,0.245088267403668,95,49,37
5,1,0,92,3,0,0.8,10.76666667,6,20,0.155859401372547,0.326306884823711,96,52,40
5,1,0,117,2,0,0.7,0.327554308,3,15,0.209149469623021,0.247297451438396,97,81,36
5,1,0,157,3,0,2.08333333333333,1.366666667,3,10,0.396418655279435,0.186249163805618,98,125,32
5,1,0,145,2,0,0.7,8.55,11,7,0.221159934518744,0.219440999298941,99,105,40
5,1,0,182,2,0,0.916666666666667,6.4,2,12,0.109904577523399,0.305296178626653,100,145,37
5,1,0,108,2,0,0.65,0.546369692,4,20,0.372965402516205,0.491569815024292,101,76,32
5,1,0,114,2,0,2.08333333333333,2.183333333,6,15,0.321667213645973,0.229736286980328,102,75,39
5,1,0,124,3,0,1.75,7.45,4,10,0.429361920823269,0.313705328279932,103,85,39
5,1,0,108,2,0,1.25,0.966666667,5,7,0.232025344347601,0.31312013151115,104,85,23
5,1,0,276,1,0,1.91666666666667,0.366666667,2,12,0.215669847580363,0.247328254927631,105,243,33
5,1,0,105,3,0,0.583333333333333,3.516666667,7,9,0.183696913180157,0.277653613812792,106,70,35
5,1,0,112,3,0,0.583333333333333,5.566666667,6,10,0.273561053083906,0.223729297409479,107,80,32
5,1,0,131,2,0,0,0.016666667,2,20,0.136497595162768,0.292758727629638,108,95,36
5,1,0,80,2,0,0.416666666666667,0.816666667,7,9,0.154124908416846,0.279093963646178,109,50,30
5,1,0,96,2,0,0.466666666666667,9.733333333,6,7,0.226769999715396,0.152350655729825,110,62,34
5,1,0,121,3,0,0.283333333333333,7.616666667,6,10,0.137145907771854,0.253608387744893,111,89,32
5,1,0,98,2,0,0.25,0.762651982,7,9,0.294428125591368,0.203087866819618,112,60,38
5,1,0,129,2,0,0.833333333333333,1.966666667,7,7,0.347885010245992,0.285653218697263,113,100,29
5,1,0,113,2,0,3.7,0.083333333,6,20,0.200700230459827,0.496297395662532,114,73,40
5,1,0,163,2,0,4,0.016666667,6,12,0.41066214555256,0.301856833579739,115,130,33
6,2,0,106,3,0,1.3,10.11666667,6,5,0.167402076603864,0.296499430559294,116,72,34
6,2,0,106,3,0,1.56666666666667,10.23333333,6,8,0.10244340010696,0.360122454551122,117,63,43
6,2,0,127,3,0,0.916666666666667,9.7,4,21,0.119360873270296,0.203657881573612,118,90,37
6,2,0,154,2,0,0.333333333333333,4.1,2,6,0.0224387929738346,0.356388946967723,119,125,29
6,2,0,130,2,0,0.35,0.966666667,5,22,0.274335428036152,0.311365059224332,120,94,36
6,2,0,121,3,0,0.916666666666667,8.65,9,21,0.0451719765350095,0.362360428447059,121,83,38
6,2,0,122,3,0,2.5,2.9,6,8,0.244037594595137,-0.018677216024787,122,83,39
6,2,0,62,1,0,0,5.733333333,4,5,0.307211113566306,0.238023285332366,123,31,31
6,2,0,118,2,0,2.16666666666667,6.683333333,6,5,0.355158435088778,0.340653655453893,124,80,38
6,2,0,192,3,0,1.23333333333333,3.35,9,21,0.40289166483625,0.42030287044725,125,156,36
6,2,0,123,2,0,1.83333333333333,0.178659949,6,6,0.1724050201509,0.0697213343037791,126,88,35
6,2,0,167,2,0,1.58333333333333,0.379519207,2,22,0.201038834201036,0.265519573969761,127,130,37
6,2,0,151,2,0,1.16666666666667,0.846298822,2,8,0.373226709762587,0.334475640650594,128,117,34
6,2,0,73,3,0,0.466666666666667,5.483333333,7,9,0.354658197142374,0.309514449836915,129,37,36
6,2,0,131,3,0,1.08333333333333,10.73333333,6,22,0.42260962617521,0.242819421526894,130,95,36
6,2,0,72,3,0,0.333333333333333,5.483333333,7,9,0.297373786772859,0.279342181366377,131,40,32
6,2,0,165,3,0,2.1,0.65,9,21,0.276456599994521,0.220795926477848,132,124,41
6,2,0,88,3,0,0,8.55,7,9,0.296196510912622,0.185746900210952,133,55,33
6,2,0,203,2,0,1,0.416666667,2,15,0.24181126956687,0.148677194985278,134,170,33
6,2,0,96,2,0,0.25,0.612475829,7,9,0.27243530067279,0.158583367385155,135,55,41
6,2,0,134,2,0,0.333333333333333,0.423515334,2,8,0.311600015424457,0.05678769603994,136,100,34
6,2,0,96,2,0,0.666666666666667,6.4,9,21,0.133149180418983,0.108144696426664,137,60,36
6,2,0,121,2,0,0.466666666666667,0.266666667,7,22,0.158103748661416,0.185332531979799,138,79,42
6,2,0,99,2,0,2.35,6.05,9,21,0.283788946569421,0.317667709553893,139,64,35
7,2,0,153,1,0,0,3.583333333,3,21,0.300840238812863,0.263217493570996,140,120,33
7,2,0,349,2,0,1,4.320399857,8,11,0.143346547929681,0.110646767428776,141,318,31
7,2,0,163,2,0,1,6.916666667,3,10,0.239169708907408,0.0292182564820423,142,135,28
7,2,0,109,3,0,2,8.916666667,9,14,0.0544803757365606,0.384944447754205,143,77,32
7,2,0,68,3,0,0,0.516666667,7,13,0.300762755142938,0.332968708386824,144,34,34
7,2,0,114,2,0,0.5,0.984157193,2,8,0.390826098448629,0.172471609457199,145,75,39
7,2,0,265,3,0,1.46666666666667,0.566666667,9,14,0.203545935863211,0.176782318201541,146,223,42
7,2,0,102,3,0,0.633333333333333,3.166666667,6,13,0.201534913312159,0.331752830542288,147,70,32
7,2,0,143,3,0,2.08333333333333,8.916666667,5,8,0.325763156148064,0.171627954391985,148,110,33
7,2,0,122,3,0,2.5,0.45,6,10,0.438188047115849,0.127490319628211,149,90,32
7,2,0,113,2,0,0,3.704665223,6,13,0.214432577519323,0.325250180450087,150,81,32
7,2,0,274,3,0,2.28333333333333,0.333333333,8,11,0.31663904914485,-0.00259798181632831,151,238,36
7,2,0,134,3,0,3.93333333333333,3.516666667,6,8,0.416941789752559,0.246857699981708,152,99,35
7,2,0,152,2,0,0,2.516666667,2,10,0.314196101601436,0.224773068888761,153,115,37
7,2,0,126,3,0,2.58333333333333,6.583333333,4,13,0.229200193210611,0.277310608977174,154,88,38
7,2,0,157,3,0,4.63333333333333,0.35,9,14,0.13190862978416,0.336809862030823,155,119,38
7,2,0,86,2,0,0,0.502267688,6,20,0.0882883478985325,0.398553060148772,156,44,42
7,2,0,138,2,0,2.88333333333333,0.816666667,2,8,0.0812749205572718,0.229785067218281,157,102,36
7,2,0,119,2,0,0,0.183333333,2,13,0.19867982389376,0.252649888336794,158,82,37
7,2,0,98,3,0,6.7,2.733333333,4,10,0.168667811467182,0.229617855551409,159,64,34
7,2,0,149,2,0,1.16666666666667,5.573045595,9,14,0.227622733141681,0.333245323177891,160,115,34
8,2,0,256,3,0,2.16666666666667,0.266666667,9,14,0.288949967748177,0.20579070473365,161,220,36
8,2,0,100,3,0,2.58333333333333,9,4,7,0.41368385270263,0.349561432696236,162,65,35
8,2,0,138,2,0,1.91666666666667,0.435622348,4,8,0.13617223670896,0.253069025145034,163,100,38
8,2,0,121,3,0,1.58333333333333,7.55,4,12,0.186287138662271,0.278879670600498,164,85,36
8,2,0,110,3,0,2.5,8.35,6,11,0.239311989367203,0.354966254562591,165,82,28
8,2,0,97,2,0,1.85,2.716666667,6,10,0.435424359579931,0.26496818990538,166,65,32
8,2,0,122,3,0,0,1.416666667,7,7,0.322014994368941,0.27905070652277,167,95,27
8,2,0,126,3,0,1.75,0.533333333,2,12,0.216584925970109,0.224269345614434,168,95,31
8,2,0,125,2,0,1.58333333333333,0.534894498,6,8,0.153618172851681,0.245126948356579,169,90,35
8,2,0,117,2,0,0.366666666666667,0.1,4,11,0.172803881153209,0.337065024510106,170,81,36
8,2,0,116,3,0,0,0,7,7,0.21943546938249,0.139881074336243,171,84,32
8,2,0,263,2,0,0.0833333333333333,2.812391768,9,14,0.118250407561596,0.0904331985737937,172,224,39
8,2,0,215,3,0,3.25,0.116666667,2,21,0.325008424304958,0.292608303870575,173,175,40
8,2,0,127,2,0,0.433333333333333,0.888303326,2,12,0.358203412597492,0.138354032564031,174,94,33
8,2,0,146,2,0,0.566666666666667,0.411330313,2,12,0.245522968215064,0.20386563356994,175,109,37
8,2,0,110,2,0,0.616666666666667,0.87441966,6,7,0.283057323629974,0.231750797426705,176,78,32
8,2,0,171,2,0,0.25,0.55,9,21,0.432537306346615,0.353910913088156,177,130,41
9,2,0,139,3,0,1.58333333333333,0.333333333,1,11,0.236998183990711,0.249228387054831,178,105,34
9,2,0,124,3,0,0.0833333333333333,0,5,6,0.174324384964497,0.300499514691777,179,90,34
9,2,0,85,3,0,0.9,4.3,7,23,0.269358158455721,0.221861233635351,180,46,39
9,2,0,94,3,0,1.9,11.15,6,2,0.155472125683818,0.261547997941026,181,61,33
9,2,0,127,3,0,2.33333333333333,6.65,6,15,0.541743983625458,0.116888867246889,182,95,32
9,2,0,243,3,0,2.36666666666667,0.4,9,2,0.0174930274981039,0.201812774622701,183,207,36
9,2,0,104,3,0,1.9,9.466666667,4,23,0.2516082177591,0.239982915988011,184,71,33
9,2,0,134,2,0,0.0833333333333333,1.743168058,7,6,0.189783136163291,0.254853603144007,185,95,39
9,2,0,94,2,0,0.166666666666667,9.016666667,9,11,0.10357185352591,0.084520889262035,186,60,34
9,2,0,144,3,0,1.96666666666667,0.8,2,15,-0.054468664190685,0.322868757509107,187,107,37
9,2,0,115,3,0,4.2,2.85,4,23,0.381110565119069,0.308843397632291,188,78,37
9,2,0,80,3,0,1.75,0,7,6,0.0928126690672124,0.208061433732869,189,40,40
9,2,0,60,3,0,0.666666666666667,12.21666667,4,11,0.11829616674751,0.153378985200752,190,30,30
9,2,0,142,2,0,0.933333333333333,7.783333333,6,6,0.374225778307569,0.182066888138801,191,114,28
9,2,0,122,2,0,2.25,0.1,6,15,0.239391975705299,0.3979975378827,192,88,34
9,2,0,113,2,0,1.2,0.666666667,6,23,0.152535148929252,0.21602281064849,193,77,36
9,2,0,116,3,0,0.966666666666667,0.2,4,11,0.247368983256306,0.0735751884499895,194,82,34
9,2,0,97,2,0,0.716666666666667,5.733333333,6,2,0.34483932634726,-0.00306501312374236,195,65,32
9,2,0,155,3,0,1.7,0.808325843,4,23,0.266095680052934,0.314189765949463,196,117,38
9,2,0,154,2,0,1.91666666666667,1.203437136,4,15,0.45769711811719,0.217460968952106,197,124,30
10,2,0,124,3,0,0.616666666666667,15,9,19,0.310650373237626,0.30638056762986,198,88,36
10,2,0,81,3,0,1.15,9,4,24,0.16166558701649,0.276861539426442,199,42,39
10,2,0,91,3,0,1.11666666666667,8.7,6,10,0.289598867534702,0.290078158468042,200,52,39
10,2,0,117,3,0,0.666666666666667,2.95,9,25,0.147656057268901,0.296754990194163,201,85,32
10,2,0,105,3,0,1.25,8.25,4,20,0.226414509493653,0.355462968450957,202,66,39
10,2,0,432,3,0,1.16666666666667,0.45,2,12,0.318199178736473,0.396034360592739,203,400,32
10,2,0,106,3,0,0.766666666666667,1.683333333,4,24,0.264515471141479,0.157006291694989,204,71,35
10,2,0,121,3,0,0.883333333333333,1.166666667,6,10,0.181533820399418,0.202890271055342,205,88,33
10,2,0,98,3,0,1.78333333333333,0.116666667,6,20,0.241039161787218,0.0884211408493634,206,63,35
10,2,0,75,2,0,0.883333333333333,0.5,7,9,0.322416105827612,0.295005715256003,207,42,33
10,2,0,94,3,0,1.2,5.65,6,7,0.1965158251858,0.162047850357748,208,61,33
10,2,0,101,1,0,0,0.566666667,3,20,0.283340015468344,0.22851034024263,209,70,31
10,2,0,119,3,0,1.35,2.633333333,6,3,0.388909372396462,0.281216825674946,210,84,35
10,2,0,205,2,0,2,0.54381351,3,20,0.085758779559429,0.253206679463565,211,165,40
10,2,0,106,2,0,0.45,0.762660843,6,10,0.232176547231686,0.033828646023315,212,70,36
10,2,0,153,2,0,0.416666666666667,0.722943215,11,7,0.186093098300541,0.162520056630119,213,125,28
10,2,0,324,3,0,4.58333333333333,12.08333333,2,15,0.146905444296812,0.161768983544448,214,285,39
10,2,0,171,2,0,2.16666666666667,0.2,2,7,0.177658071212463,0.441039594489597,215,135,36
10,2,0,191,2,0,3.9,1.219877693,8,26,0.331938515124725,0.339470030748213,216,160,31
11,3,0,175,3,0,0.5,2.733333333,9,21,0.403036001864984,0.332160413527957,217,140,35
11,3,0,100,3,0,1.48333333333333,2.316666667,6,6,0.230415025411524,0.378535941288831,218,61,39
11,3,0,93,3,0,1,11.86666667,4,8,-0.0474101336967579,0.342994412175672,219,60,33
11,3,0,104,3,0,0.666666666666667,11.75,4,5,0.233176832864591,0.216981854665374,220,70,34
11,3,0,157,2,0,1.18333333333333,0.888573157,2,2,0.324273571608343,0.213632983789697,221,125,32
11,3,0,146,3,0,0.683333333333333,8.3,6,22,0.276101086891587,0.230204137587486,222,112,34
11,3,0,125,3,0,1,10.26666667,6,6,0.0655540527748231,0.348414047228846,223,85,40
11,3,0,89,2,0,0.266666666666667,0.788512706,6,8,0.322796627961729,0.124298436591083,224,55,34
11,3,0,119,2,0,0.25,7.783333333,4,5,0.234584199373546,0.0930689923732629,225,75,44
11,3,0,149,3,0,1.66666666666667,3.483333333,9,21,0.104805350397828,0.373989942410913,226,108,41
11,3,0,111,3,0,2.25,1.616666667,2,8,0.231973442810421,0.187258955720153,227,75,36
11,3,0,109,3,0,0.583333333333333,0.537135379,7,6,0.349968636076957,0.246601732845519,228,70,39
11,3,0,109,3,0,1.6,8.483333333,6,22,0.419444102050245,0.303258338513456,229,72,37
11,3,0,143,2,0,1.66666666666667,2.183333333,4,2,0.308793833158255,0.17650153454141,230,102,41
11,3,0,126,2,0,0.0833333333333333,0.816666667,6,5,0.322225106271508,0.281966152796227,231,90,36
11,3,0,110,2,0,0.833333333333333,0.493790473,2,8,0.268960696760859,0.30955285963145,232,75,35
11,3,0,151,2,0,1.95,0.1,4,21,0.248073053786266,0.400800783971985,233,123,28
11,3,0,88,3,0,0.1,0.833333333,7,9,0.233323462999521,0.390511172198697,234,49,39
11,3,0,92,3,0,1,0.433333333,6,22,0.215367976252249,0.092173613618544,235,55,37
11,3,0,137,2,0,1.61666666666667,1,2,2,0.151306881985917,0.154257783930511,236,104,33
11,3,0,77,3,0,0.533333333333333,9,7,9,0.321798907195998,0.0926260202441696,237,43,34
11,3,0,101,2,0,0.333333333333333,0.523983043,4,8,0.311870247260641,0.0947256772288583,238,55,46
11,3,0,136,2,0,0.5,8.55,5,5,0.168397082171323,0.216895447439171,239,90,46
11,3,0,106,3,0,0.15,0.700046506,7,9,0.332066533921336,0.371772335044866,240,76,30
11,3,0,92,2,0,0.433333333333333,0.266666667,7,8,0.265654491488739,0.276344602129196,241,49,43
11,3,0,97,2,0,1,0.910047212,4,11,0.282806033645501,0.316082902014856,242,70,27
11,3,0,77,2,0,0.716666666666667,1.397618759,7,9,0.367819450476237,0.253551510442326,243,41,36
12,3,0,310,2,0,0.716666666666667,0.15,8,27,0.45002265015349,0.120427996125814,244,267,43
12,3,0,117,3,0,0.0333333333333333,5.483333333,5,11,0.255726830483154,0.226688010106777,245,83,34
12,3,0,73,3,0,0.25,4.3,7,8,0.164482432777348,0.363330452893629,246,40,33
12,3,0,102,3,0,1.25,11.5,6,13,0.220657277264755,0.229146958317627,247,65,37
12,3,0,105,2,0,1.33333333333333,3.9,6,10,0.287677895424072,0.217402970654075,248,64,41
12,3,0,258,3,0,4.16666666666667,0.1,9,14,0.00911876534887845,0.22108119155093,249,227,31
12,3,0,80,3,0,2.03333333333333,8.55,7,8,0.376843746095578,0.118376251575957,250,46,34
12,3,0,91,3,0,1.16666666666667,8.133333333,6,13,0.268985158332587,0.319768149296203,251,60,31
12,3,0,144,3,0,2.2,7.633333333,6,10,0.131762979322929,0.272835004799712,252,110,34
12,3,0,132,3,0,0.933333333333333,4.633333333,1,11,0.339216534209052,0.231761104312998,253,104,28
12,3,0,82,2,0,0,0.966666667,4,8,0.273099671674258,0.287200532061537,254,49,33
12,3,0,305,3,0,2.91666666666667,0.533333333,9,14,0.306408033889344,0.201763657388952,255,269,36
12,3,0,252,2,0,1.75,0.1,2,8,0.166699993969056,0.33826891748581,256,220,32
12,3,0,118,3,0,3.16666666666667,0.85,11,13,0.253920418370074,0.202577614087274,257,80,38
12,3,0,95,3,0,1.18333333333333,4.3,7,26,0.084795937080988,0.15431449686773,258,55,40
12,3,0,172,2,0,1.2,0.1,2,10,0.117826958802035,0.159749061965209,259,138,34
12,3,0,121,3,0,1.43333333333333,0.65,1,11,0.24467054281072,0.0212722429309582,260,84,37
12,3,0,107,2,0,0.416666666666667,0.403391172,9,26,0.332559918250485,0.337046550660213,261,74,33
12,3,0,134,2,0,1.4,0.1,4,13,0.199725122075914,0.276784125618635,262,104,30
12,3,0,170,2,0,0.416666666666667,0.355742149,8,11,0.227850856469437,0.21986990556272,263,137,33
12,3,0,148,3,0,5.18333333333333,0.566666667,3,10,0.336284712088864,0.199157319831438,264,112,36
12,3,0,89,2,0,3.3,0.988337393,6,6,0.304920489914387,0.0873539787963749,265,53,36
13,3,0,162,3,0,1.66666666666667,1.5,1,11,0.0235300795560044,0.207023046905521,266,127,35
13,3,0,70,3,0,2.25,12.03333333,6,26,0.22276249748639,0.188420960833242,267,40,30
13,3,0,100,3,0,2.58333333333333,11.6,4,10,0.281699904944546,0.277979091798799,268,60,40
13,3,0,84,3,0,0.533333333333333,0,7,7,-0.0219004058112697,0.213075783110618,269,43,41
13,3,0,302,1,0,0,0.166666667,3,12,0.263877145171729,0.324938735609349,270,270,32
13,3,0,92,3,0,0.166666666666667,0,5,26,0.23204881611725,0.273389205486729,271,55,37
13,3,0,111,3,0,1.06666666666667,9.733333333,6,7,0.266132936496403,0.155972937851211,272,70,41
13,3,0,222,2,0,0,0.533333333,3,15,0.131554847748359,0.420653579427811,273,183,39
13,3,0,170,2,0,0.583333333333333,0.483333333,6,10,0.228949411333918,0.208583974183968,274,130,40
13,3,0,168,3,0,1.5,1.05,1,26,0.311915430787882,0.263191803688028,275,137,31
13,3,0,157,3,0,2.5,0.366666667,2,11,0.224385264233186,0.380635386082378,276,120,37
13,3,0,119,3,0,3.5,8.916666667,5,10,0.304409633150231,0.32608532373482,277,90,29
13,3,0,156,3,0,4.58333333333333,1.2,2,15,0.252008518469069,0.293405955148464,278,115,41
13,3,0,149,3,0,4.83333333333333,0.1,8,26,0.169825728023246,0.212681304218231,279,115,34
13,3,0,122,3,0,3.26666666666667,0.583333333,8,11,0.199950567051146,0.221381204145056,280,89,33
13,3,0,118,2,0,3.33333333333333,0.633333333,4,16,0.428276963824666,0.19860223632641,281,80,38
13,3,0,113,2,0,2.5,1.027993211,6,7,0.0701616942691341,0.152163899026731,282,73,40
13,3,0,113,3,0,8.33333333333333,0.1,3,12,0.291505549307179,0.0793859820700747,283,80,33
